pricing_id,room_id,price,service_fee,effective_from
74460,42125042,286 ,57 ,2026-01-25
74461,42125594,855 ,171 ,2026-01-25
74462,42126146,305 ,61 ,2026-01-25
74463,42126699,805 ,161 ,2026-01-25
74464,42127251,384 ,77 ,2026-01-25
74465,42127803,631 ,126 ,2026-01-25
74466,42128356,946 ,189 ,2026-01-25
74467,42128908,381 ,76 ,2026-01-25
74468,42129460,779 ,156 ,2026-01-25
74469,42130012,1078 ,216 ,2026-01-25
74470,42130565,999 ,200 ,2026-01-25
74471,42131117,296 ,59 ,2026-01-25
74472,42131669,553 ,111 ,2026-01-25
74473,42132222,891 ,178 ,2026-01-25
74474,42132774,185 ,37 ,2026-01-25
74475,42133326,136 ,27 ,2026-01-25
74476,42133879,604 ,121 ,2026-01-25
74477,42134431,1012 ,202 ,2026-01-25
74478,42134983,734 ,147 ,2026-01-25
74479,42135535,717 ,143 ,2026-01-25
74480,42136088,327 ,65 ,2026-01-25
74481,42136640,132 ,26 ,2026-01-25
74482,42137192,652 ,130 ,2026-01-25
74483,42137745,1167 ,233 ,2026-01-25
74484,42138297,393 ,79 ,2026-01-25
74485,42138849,133 ,27 ,2026-01-25
74486,42139402,350 ,70 ,2026-01-25
74487,42139954,951 ,190 ,2026-01-25
74488,42140506,756 ,151 ,2026-01-25
74489,42141058,938 ,188 ,2026-01-25
74490,42141611,300 ,60 ,2026-01-25
74491,42142163,918 ,184 ,2026-01-25
74492,42142715,651 ,130 ,2026-01-25
74493,42143268,71 ,14 ,2026-01-25
74494,42143820,1006 ,201 ,2026-01-25
74495,42144372,1095 ,219 ,2026-01-25
74496,42144925,222 ,44 ,2026-01-25
74497,42145477,609 ,122 ,2026-01-25
74498,42146029,823 ,165 ,2026-01-25
74499,42146581,879 ,176 ,2026-01-25
74500,42147134,1124 ,225 ,2026-01-25
74501,42147686,261 ,52 ,2026-01-25
74502,42148238,1050 ,210 ,2026-01-25
74503,42148791,463 ,93 ,2026-01-25
74504,42149343,111 ,22 ,2026-01-25
74505,42149895,656 ,131 ,2026-01-25
74506,42150448,386 ,77 ,2026-01-25
74507,42151000,562 ,112 ,2026-01-25
74508,42151552,744 ,149 ,2026-01-25
74509,42152104,974 ,195 ,2026-01-25
74510,42152657,179 ,36 ,2026-01-25
74511,42153209,205 ,41 ,2026-01-25
74512,42153761,758 ,152 ,2026-01-25
74513,42154314,972 ,194 ,2026-01-25
74514,42154866,1028 ,206 ,2026-01-25
74515,42155418,289 ,58 ,2026-01-25
74516,42155971,1084 ,217 ,2026-01-25
74517,42156523,1064 ,213 ,2026-01-25
74518,42157075,100 ,20 ,2026-01-25
74519,42157627,420 ,84 ,2026-01-25
74520,42158180,776 ,155 ,2026-01-25
74521,42158732,880 ,176 ,2026-01-25
74522,42159284,727 ,145 ,2026-01-25
74523,42159837,186 ,37 ,2026-01-25
74524,42160389,1042 ,208 ,2026-01-25
74525,42160941,205 ,41 ,2026-01-25
74526,42161494,530 ,106 ,2026-01-25
74527,42162046,617 ,123 ,2026-01-25
74528,42162598,144 ,29 ,2026-01-25
74529,42163150,268 ,54 ,2026-01-25
74530,42163703,1183 ,237 ,2026-01-25
74531,42164255,93 ,19 ,2026-01-25
74532,42164807,1092 ,218 ,2026-01-25
74533,42165360,193 ,39 ,2026-01-25
74534,42165912,283 ,57 ,2026-01-25
74535,42166464,88 ,18 ,2026-01-25
74536,42167017,51 ,10 ,2026-01-25
74537,42167569,400 ,80 ,2026-01-25
74538,42168121,67 ,13 ,2026-01-25
74539,42168673,130 ,26 ,2026-01-25
74540,42169226,211 ,42 ,2026-01-25
74541,42169778,852 ,170 ,2026-01-25
74542,42170330,1169 ,234 ,2026-01-25
74543,42170883,249 ,50 ,2026-01-25
74544,42171435,1156 ,231 ,2026-01-25
74545,42171987,580 ,116 ,2026-01-25
74546,42172540,1122 ,224 ,2026-01-25
74547,42173092,980 ,196 ,2026-01-25
74548,42173644,163 ,33 ,2026-01-25
74549,42174196,1185 ,237 ,2026-01-25
74550,42174749,383 ,77 ,2026-01-25
74551,42175301,52 ,10 ,2026-01-25
74552,42175853,566 ,113 ,2026-01-25
74553,42176406,662 ,132 ,2026-01-25
74554,42176958,171 ,34 ,2026-01-25
74555,42177510,1067 ,213 ,2026-01-25
74556,42178063,475 ,95 ,2026-01-25
74557,42178615,692 ,138 ,2026-01-25
74558,42179167,740 ,148 ,2026-01-25
74559,42179719,340 ,68 ,2026-01-25
74560,42180272,728 ,146 ,2026-01-25
74561,42180824,626 ,125 ,2026-01-25
74562,42181376,115 ,23 ,2026-01-25
74563,42181929,90 ,18 ,2026-01-25
74564,42182481,1103 ,221 ,2026-01-25
74565,42183033,361 ,72 ,2026-01-25
74566,42183586,517 ,103 ,2026-01-25
74567,42184138,453 ,91 ,2026-01-25
74568,42184690,420 ,84 ,2026-01-25
74569,42185242,159 ,32 ,2026-01-25
74570,42185795,641 ,128 ,2026-01-25
74571,42186347,807 ,161 ,2026-01-25
74572,42186899,140 ,28 ,2026-01-25
74573,42187452,869 ,174 ,2026-01-25
74574,42188004,127 ,25 ,2026-01-25
74575,42188556,98 ,20 ,2026-01-25
74576,42189109,228 ,46 ,2026-01-25
74577,42189661,884 ,177 ,2026-01-25
74578,42190213,195 ,39 ,2026-01-25
74579,42190765,1002 ,200 ,2026-01-25
74580,42191318,1135 ,227 ,2026-01-25
74581,42191870,890 ,178 ,2026-01-25
74582,42192422,596 ,119 ,2026-01-25
74583,42192975,564 ,113 ,2026-01-25
74584,42193527,339 ,68 ,2026-01-25
74585,42194079,363 ,73 ,2026-01-25
74586,42194632,387 ,77 ,2026-01-25
74587,42195184,431 ,86 ,2026-01-25
74588,42195736,934 ,187 ,2026-01-25
74589,42196288,246 ,49 ,2026-01-25
74590,42196841,234 ,47 ,2026-01-25
74591,42197393,1163 ,233 ,2026-01-25
74592,42197945,844 ,169 ,2026-01-25
74593,42198498,957 ,191 ,2026-01-25
74594,42199050,719 ,144 ,2026-01-25
74595,42199602,472 ,94 ,2026-01-25
74596,42200155,805 ,161 ,2026-01-25
74597,42200707,533 ,107 ,2026-01-25
74598,42201259,719 ,144 ,2026-01-25
74599,42201811,194 ,39 ,2026-01-25
74600,42202364,280 ,56 ,2026-01-25
74601,42202916,77 ,15 ,2026-01-25
74602,42203468,727 ,145 ,2026-01-25
74603,42204021,540 ,108 ,2026-01-25
74604,42204573,306 ,61 ,2026-01-25
74605,42205125,762 ,152 ,2026-01-25
74606,42205678,682 ,136 ,2026-01-25
74607,42206230,702 ,140 ,2026-01-25
74608,42206782,766 ,153 ,2026-01-25
74609,42207334,1049 ,210 ,2026-01-25
74610,42207887,671 ,134 ,2026-01-25
74611,42208439,1178 ,236 ,2026-01-25
74612,42208991,965 ,193 ,2026-01-25
74613,42209544,635 ,127 ,2026-01-25
74614,42210096,953 ,191 ,2026-01-25
74615,42210648,310 ,62 ,2026-01-25
74616,42211201,890 ,178 ,2026-01-25
74617,42211753,851 ,170 ,2026-01-25
74618,42212305,904 ,181 ,2026-01-25
74619,42212857,929 ,186 ,2026-01-25
74620,42213410,220 ,44 ,2026-01-25
74621,42213962,166 ,33 ,2026-01-25
74622,42214514,814 ,163 ,2026-01-25
74623,42215067,752 ,150 ,2026-01-25
74624,42215619,459 ,92 ,2026-01-25
74625,42216171,561 ,112 ,2026-01-25
74626,42216724,659 ,132 ,2026-01-25
74627,42217276,646 ,129 ,2026-01-25
74628,42217828,1017 ,203 ,2026-01-25
74629,42218380,577 ,115 ,2026-01-25
74630,42218933,389 ,78 ,2026-01-25
74631,42219485,747 ,149 ,2026-01-25
74632,42220037,872 ,174 ,2026-01-25
74633,42220590,672 ,134 ,2026-01-25
74634,42221142,242 ,48 ,2026-01-25
74635,42221694,114 ,23 ,2026-01-25
74636,42222247,699 ,140 ,2026-01-25
74637,42222799,507 ,101 ,2026-01-25
74638,42223351,536 ,107 ,2026-01-25
74639,42223903,1114 ,223 ,2026-01-25
74640,42224456,656 ,131 ,2026-01-25
74641,42225008,1022 ,204 ,2026-01-25
74642,42225560,743 ,149 ,2026-01-25
74643,42226113,164 ,33 ,2026-01-25
74644,42226665,1067 ,213 ,2026-01-25
74645,42227217,718 ,144 ,2026-01-25
74646,42227770,1004 ,201 ,2026-01-25
74647,42228322,860 ,172 ,2026-01-25
74648,42228874,752 ,150 ,2026-01-25
74649,42229426,875 ,175 ,2026-01-25
74650,42229979,711 ,142 ,2026-01-25
74651,42230531,577 ,115 ,2026-01-25
74652,42231083,230 ,46 ,2026-01-25
74653,42231636,593 ,119 ,2026-01-25
74654,42232188,1099 ,220 ,2026-01-25
74655,42232740,563 ,113 ,2026-01-25
74656,42233293,734 ,147 ,2026-01-25
74657,42233845,268 ,54 ,2026-01-25
74658,42234397,164 ,33 ,2026-01-25
74659,42234949,1023 ,205 ,2026-01-25
74660,42235502,929 ,186 ,2026-01-25
74661,42236054,1142 ,228 ,2026-01-25
74662,42236606,550 ,110 ,2026-01-25
74663,42237159,859 ,172 ,2026-01-25
74664,42237711,665 ,133 ,2026-01-25
74665,42238263,868 ,174 ,2026-01-25
74666,42238816,247 ,49 ,2026-01-25
74667,42239368,573 ,115 ,2026-01-25
74668,42239920,1076 ,215 ,2026-01-25
74669,42240472,853 ,171 ,2026-01-25
74670,42241025,65 ,13 ,2026-01-25
74671,42241577,770 ,154 ,2026-01-25
74672,42242129,995 ,199 ,2026-01-25
74673,42242682,634 ,127 ,2026-01-25
74674,42243234,865 ,173 ,2026-01-25
74675,42243786,1129 ,226 ,2026-01-25
74676,42244339,446 ,89 ,2026-01-25
74677,42244891,659 ,132 ,2026-01-25
74678,42245443,1054 ,211 ,2026-01-25
74679,42245995,157 ,31 ,2026-01-25
74680,42246548,874 ,175 ,2026-01-25
74681,42247100,775 ,155 ,2026-01-25
74682,42247652,708 ,142 ,2026-01-25
74683,42248205,787 ,157 ,2026-01-25
74684,42248757,519 ,104 ,2026-01-25
74685,42249309,562 ,112 ,2026-01-25
74686,42249862,970 ,194 ,2026-01-25
74687,42250414,521 ,104 ,2026-01-25
74688,42250966,377 ,75 ,2026-01-25
74689,42251518,940 ,188 ,2026-01-25
74690,42252071,389 ,78 ,2026-01-25
74691,42252623,738 ,148 ,2026-01-25
74692,42253175,712 ,142 ,2026-01-25
74693,42253728,1150 ,230 ,2026-01-25
74694,42254280,201 ,40 ,2026-01-25
74695,42254832,169 ,34 ,2026-01-25
74696,42255385,145 ,29 ,2026-01-25
74697,42255937,248 ,50 ,2026-01-25
74698,42256489,490 ,98 ,2026-01-25
74699,42257041,217 ,43 ,2026-01-25
74700,42257594,219 ,44 ,2026-01-25
74701,42258146,799 ,160 ,2026-01-25
74702,42258698,359 ,72 ,2026-01-25
74703,42259251,1046 ,209 ,2026-01-25
74704,42259803,433 ,87 ,2026-01-25
74705,42260355,818 ,164 ,2026-01-25
74706,42260908,138 ,28 ,2026-01-25
74707,42261460,756 ,151 ,2026-01-25
74708,42262012,470 ,94 ,2026-01-25
74709,42262564,375 ,75 ,2026-01-25
74710,42263117,785 ,157 ,2026-01-25
74711,42263669,349 ,70 ,2026-01-25
74712,42264221,368 ,74 ,2026-01-25
74713,42264774,830 ,166 ,2026-01-25
74714,42265326,857 ,171 ,2026-01-25
74715,42265878,723 ,145 ,2026-01-25
74716,42266431,266 ,53 ,2026-01-25
74717,42266983,82 ,16 ,2026-01-25
74718,42267535,106 ,21 ,2026-01-25
74719,42268087,1156 ,231 ,2026-01-25
74720,42268640,572 ,114 ,2026-01-25
74721,42269192,467 ,93 ,2026-01-25
74722,42269744,837 ,167 ,2026-01-25
74723,42270297,795 ,159 ,2026-01-25
74724,42270849,806 ,161 ,2026-01-25
74725,42271401,211 ,42 ,2026-01-25
74726,42271954,372 ,74 ,2026-01-25
74727,42272506,146 ,29 ,2026-01-25
74728,42273058,51 ,10 ,2026-01-25
74729,42273610,352 ,70 ,2026-01-25
74730,42274163,102 ,20 ,2026-01-25
74731,42274715,571 ,114 ,2026-01-25
74732,42275267,344 ,69 ,2026-01-25
74733,42275820,210 ,42 ,2026-01-25
74734,42276372,192 ,38 ,2026-01-25
74735,42276924,423 ,85 ,2026-01-25
74736,42277477,582 ,116 ,2026-01-25
74737,42278029,434 ,87 ,2026-01-25
74738,42278581,661 ,132 ,2026-01-25
74739,42279133,267 ,53 ,2026-01-25
74740,42279686,1168 ,234 ,2026-01-25
74741,42280238,797 ,159 ,2026-01-25
74742,42280790,132 ,26 ,2026-01-25
74743,42281343,927 ,185 ,2026-01-25
74744,42281895,204 ,41 ,2026-01-25
74745,42282447,446 ,89 ,2026-01-25
74746,42283000,820 ,164 ,2026-01-25
74747,42283552,605 ,121 ,2026-01-25
74748,42284104,1124 ,225 ,2026-01-25
74749,42284656,1093 ,219 ,2026-01-25
74750,42285209,973 ,195 ,2026-01-25
74751,42285761,833 ,167 ,2026-01-25
74752,42286313,593 ,119 ,2026-01-25
74753,42286866,887 ,177 ,2026-01-25
74754,42287418,927 ,185 ,2026-01-25
74755,42287970,897 ,179 ,2026-01-25
74756,42288523,737 ,147 ,2026-01-25
74757,42289075,1101 ,220 ,2026-01-25
74758,42289627,640 ,128 ,2026-01-25
74759,42290179,1190 ,238 ,2026-01-25
74760,42290732,231 ,46 ,2026-01-25
74761,42291284,1086 ,217 ,2026-01-25
74762,42291836,1032 ,206 ,2026-01-25
74763,42292389,614 ,123 ,2026-01-25
74764,42292941,811 ,162 ,2026-01-25
74765,42293493,294 ,59 ,2026-01-25
74766,42294046,419 ,84 ,2026-01-25
74767,42294598,275 ,55 ,2026-01-25
74768,42295150,769 ,154 ,2026-01-25
74769,42295702,518 ,104 ,2026-01-25
74770,42296255,707 ,141 ,2026-01-25
74771,42296807,522 ,104 ,2026-01-25
74772,42297359,271 ,54 ,2026-01-25
74773,42297912,141 ,28 ,2026-01-25
74774,42298464,697 ,139 ,2026-01-25
74775,42299016,616 ,123 ,2026-01-25
74776,42299569,1153 ,231 ,2026-01-25
74777,42300121,257 ,51 ,2026-01-25
74778,42300673,98 ,20 ,2026-01-25
74779,42301225,1109 ,222 ,2026-01-25
74780,42301778,1026 ,205 ,2026-01-25
74781,42302330,1013 ,203 ,2026-01-25
74782,42302882,1156 ,231 ,2026-01-25
74783,42303435,181 ,36 ,2026-01-25
74784,42303987,135 ,27 ,2026-01-25
74785,42304539,658 ,132 ,2026-01-25
74786,42305092,708 ,142 ,2026-01-25
74787,42305644,737 ,147 ,2026-01-25
74788,42306196,702 ,140 ,2026-01-25
74789,42306748,1082 ,216 ,2026-01-25
74790,42307301,1113 ,223 ,2026-01-25
74791,42307853,1054 ,211 ,2026-01-25
74792,42308405,868 ,174 ,2026-01-25
74793,42308958,656 ,131 ,2026-01-25
74794,42309510,651 ,130 ,2026-01-25
74795,42310062,120 ,24 ,2026-01-25
74796,42310615,596 ,119 ,2026-01-25
74797,42311167,146 ,29 ,2026-01-25
74798,42311719,413 ,83 ,2026-01-25
74799,42312271,802 ,160 ,2026-01-25
74800,42312824,850 ,170 ,2026-01-25
74801,42313376,275 ,55 ,2026-01-25
74802,42313928,1107 ,221 ,2026-01-25
74803,42314481,482 ,96 ,2026-01-25
74804,42315033,605 ,121 ,2026-01-25
74805,42315585,897 ,179 ,2026-01-25
74806,42316138,1174 ,235 ,2026-01-25
74807,42316690,232 ,46 ,2026-01-25
74808,42317242,1137 ,227 ,2026-01-25
74809,42317794,200 ,40 ,2026-01-25
74810,42318347,393 ,79 ,2026-01-25
74811,42318899,358 ,72 ,2026-01-25
74812,42319451,603 ,121 ,2026-01-25
74813,42320004,214 ,43 ,2026-01-25
74814,42320556,750 ,150 ,2026-01-25
74815,42321108,393 ,79 ,2026-01-25
74816,42321661,936 ,187 ,2026-01-25
74817,42322213,408 ,82 ,2026-01-25
74818,42322765,691 ,138 ,2026-01-25
74819,42323317,715 ,143 ,2026-01-25
74820,42323870,742 ,148 ,2026-01-25
74821,42324422,387 ,77 ,2026-01-25
74822,42324974,1026 ,205 ,2026-01-25
74823,42325527,237 ,47 ,2026-01-25
74824,42326079,310 ,62 ,2026-01-25
74825,42326631,1157 ,231 ,2026-01-25
74826,42327184,427 ,85 ,2026-01-25
74827,42327736,847 ,169 ,2026-01-25
74828,42328288,1032 ,206 ,2026-01-25
74829,42328840,517 ,103 ,2026-01-25
74830,42329393,59 ,12 ,2026-01-25
74831,42329945,290 ,58 ,2026-01-25
74832,42330497,1166 ,233 ,2026-01-25
74833,42331050,237 ,47 ,2026-01-25
74834,42331602,565 ,113 ,2026-01-25
74835,42332154,420 ,84 ,2026-01-25
74836,42332707,926 ,185 ,2026-01-25
74837,42333259,874 ,175 ,2026-01-25
74838,42333811,358 ,72 ,2026-01-25
74839,42334363,1078 ,216 ,2026-01-25
74840,42334916,1195 ,239 ,2026-01-25
74841,42335468,1003 ,201 ,2026-01-25
74842,42336020,1178 ,236 ,2026-01-25
74843,42336573,105 ,21 ,2026-01-25
74844,42337125,973 ,195 ,2026-01-25
74845,42337677,965 ,193 ,2026-01-25
74846,42338230,57 ,11 ,2026-01-25
74847,42338782,269 ,54 ,2026-01-25
74848,42339334,229 ,46 ,2026-01-25
74849,42339886,520 ,104 ,2026-01-25
74850,42340439,488 ,98 ,2026-01-25
74851,42340991,1041 ,208 ,2026-01-25
74852,42341543,97 ,19 ,2026-01-25
74853,42342096,405 ,81 ,2026-01-25
74854,42342648,778 ,156 ,2026-01-25
74855,42343200,896 ,179 ,2026-01-25
74856,42343753,1169 ,234 ,2026-01-25
74857,42344305,912 ,182 ,2026-01-25
74858,42344857,1001 ,200 ,2026-01-25
74859,42345409,497 ,99 ,2026-01-25
74860,42345962,257 ,51 ,2026-01-25
74861,42346514,479 ,96 ,2026-01-25
74862,42347066,670 ,134 ,2026-01-25
74863,42347619,856 ,171 ,2026-01-25
74864,42348171,1052 ,210 ,2026-01-25
74865,42348723,709 ,142 ,2026-01-25
74866,42349276,842 ,168 ,2026-01-25
74867,42349828,414 ,83 ,2026-01-25
74868,42350380,223 ,45 ,2026-01-25
74869,42350932,891 ,178 ,2026-01-25
74870,42351485,479 ,96 ,2026-01-25
74871,42352037,464 ,93 ,2026-01-25
74872,42352589,582 ,116 ,2026-01-25
74873,42353142,1079 ,216 ,2026-01-25
74874,42353694,698 ,140 ,2026-01-25
74875,42354246,450 ,90 ,2026-01-25
74876,42354799,235 ,47 ,2026-01-25
74877,42355351,171 ,34 ,2026-01-25
74878,42355903,880 ,176 ,2026-01-25
74879,42356455,959 ,192 ,2026-01-25
74880,42357008,822 ,164 ,2026-01-25
74881,42357560,464 ,93 ,2026-01-25
74882,42358112,535 ,107 ,2026-01-25
74883,42358665,1121 ,224 ,2026-01-25
74884,42359217,549 ,110 ,2026-01-25
74885,42359769,878 ,176 ,2026-01-25
74886,42360322,901 ,180 ,2026-01-25
74887,42360874,1102 ,220 ,2026-01-25
74888,42361426,563 ,113 ,2026-01-25
74889,42361978,546 ,109 ,2026-01-25
74890,42362531,885 ,177 ,2026-01-25
74891,42363083,314 ,63 ,2026-01-25
74892,42363635,150 ,30 ,2026-01-25
74893,42364188,1048 ,210 ,2026-01-25
74894,42364740,803 ,161 ,2026-01-25
74895,42365292,863 ,173 ,2026-01-25
74896,42365845,319 ,64 ,2026-01-25
74897,42366397,1155 ,231 ,2026-01-25
74898,42366949,838 ,168 ,2026-01-25
74899,42367501,682 ,136 ,2026-01-25
74900,42368054,938 ,188 ,2026-01-25
74901,42368606,315 ,63 ,2026-01-25
74902,42369158,746 ,149 ,2026-01-25
74903,42369711,734 ,147 ,2026-01-25
74904,42370263,68 ,14 ,2026-01-25
74905,42370815,1177 ,235 ,2026-01-25
74906,42371368,244 ,49 ,2026-01-25
74907,42371920,1103 ,221 ,2026-01-25
74908,42372472,527 ,105 ,2026-01-25
74909,42373024,671 ,134 ,2026-01-25
74910,42373577,1153 ,231 ,2026-01-25
74911,42374129,496 ,99 ,2026-01-25
74912,42374681,56 ,11 ,2026-01-25
74913,42375234,365 ,73 ,2026-01-25
74914,42375786,172 ,34 ,2026-01-25
74915,42376338,1128 ,226 ,2026-01-25
74916,42376891,780 ,156 ,2026-01-25
74917,42377443,521 ,104 ,2026-01-25
74918,42377995,889 ,178 ,2026-01-25
74919,42378547,1030 ,206 ,2026-01-25
74920,42379100,459 ,92 ,2026-01-25
74921,42379652,1035 ,207 ,2026-01-25
74922,42380204,337 ,67 ,2026-01-25
74923,42380757,989 ,198 ,2026-01-25
74924,42381309,426 ,85 ,2026-01-25
74925,42381861,833 ,167 ,2026-01-25
74926,42382414,155 ,31 ,2026-01-25
74927,42382966,154 ,31 ,2026-01-25
74928,42383518,423 ,85 ,2026-01-25
74929,42384070,502 ,100 ,2026-01-25
74930,42384623,358 ,72 ,2026-01-25
74931,42385175,432 ,86 ,2026-01-25
74932,42385727,637 ,127 ,2026-01-25
74933,42386280,786 ,157 ,2026-01-25
74934,42386832,123 ,25 ,2026-01-25
74935,42387384,656 ,131 ,2026-01-25
74936,42387937,523 ,105 ,2026-01-25
74937,42388489,1064 ,213 ,2026-01-25
74938,42389041,1160 ,232 ,2026-01-25
74939,42389593,417 ,83 ,2026-01-25
74940,42390146,860 ,172 ,2026-01-25
74941,42390698,882 ,176 ,2026-01-25
74942,42391250,550 ,110 ,2026-01-25
74943,42391803,610 ,122 ,2026-01-25
74944,42392355,975 ,195 ,2026-01-25
74945,42392907,438 ,88 ,2026-01-25
74946,42393460,105 ,21 ,2026-01-25
74947,42394012,1182 ,236 ,2026-01-25
74948,42394564,944 ,189 ,2026-01-25
74949,42395116,833 ,167 ,2026-01-25
74950,42395669,1045 ,209 ,2026-01-25
74951,42396221,1090 ,218 ,2026-01-25
74952,42396773,101 ,20 ,2026-01-25
74953,42397326,1023 ,205 ,2026-01-25
74954,42397878,115 ,23 ,2026-01-25
74955,42398430,727 ,145 ,2026-01-25
74956,42398983,1040 ,208 ,2026-01-25
74957,42399535,935 ,187 ,2026-01-25
74958,42400087,904 ,181 ,2026-01-25
74959,42400639,668 ,134 ,2026-01-25
74960,42401192,69 ,14 ,2026-01-25
74961,42401744,761 ,152 ,2026-01-25
74962,42402296,753 ,151 ,2026-01-25
74963,42402849,656 ,131 ,2026-01-25
74964,42403401,1081 ,216 ,2026-01-25
74965,42403953,489 ,98 ,2026-01-25
74966,42404506,835 ,167 ,2026-01-25
74967,42405058,185 ,37 ,2026-01-25
74968,42405610,1015 ,203 ,2026-01-25
74969,42406162,1086 ,217 ,2026-01-25
74970,42406715,1128 ,226 ,2026-01-25
74971,42407267,417 ,83 ,2026-01-25
74972,42407819,155 ,31 ,2026-01-25
74973,42408372,116 ,23 ,2026-01-25
74974,42408924,506 ,101 ,2026-01-25
74975,42409476,884 ,177 ,2026-01-25
74976,42410029,524 ,105 ,2026-01-25
74977,42410581,360 ,72 ,2026-01-25
74978,42411133,362 ,72 ,2026-01-25
74979,42411685,304 ,61 ,2026-01-25
74980,42412238,747 ,149 ,2026-01-25
74981,42412790,233 ,47 ,2026-01-25
74982,42413342,875 ,175 ,2026-01-25
74983,42413895,444 ,89 ,2026-01-25
74984,42414447,280 ,56 ,2026-01-25
74985,42414999,407 ,81 ,2026-01-25
74986,42415552,189 ,38 ,2026-01-25
74987,42416104,1078 ,216 ,2026-01-25
74988,42416656,510 ,102 ,2026-01-25
74989,42417208,688 ,138 ,2026-01-25
74990,42417761,300 ,60 ,2026-01-25
74991,42418313,828 ,166 ,2026-01-25
74992,42418865,1169 ,234 ,2026-01-25
74993,42419418,563 ,113 ,2026-01-25
74994,42419970,267 ,53 ,2026-01-25
74995,42420522,621 ,124 ,2026-01-25
74996,42421075,1061 ,212 ,2026-01-25
74997,42421627,1129 ,226 ,2026-01-25
74998,42422179,90 ,18 ,2026-01-25
74999,42422731,441 ,88 ,2026-01-25
75000,42423284,196 ,39 ,2026-01-25
75001,42423836,316 ,63 ,2026-01-25
75002,42424388,932 ,186 ,2026-01-25
75003,42424941,623 ,125 ,2026-01-25
75004,42425493,289 ,58 ,2026-01-25
75005,42426045,718 ,144 ,2026-01-25
75006,42426598,453 ,91 ,2026-01-25
75007,42427150,948 ,190 ,2026-01-25
75008,42427702,230 ,46 ,2026-01-25
75009,42428254,283 ,57 ,2026-01-25
75010,42428807,1162 ,232 ,2026-01-25
75011,42429359,343 ,69 ,2026-01-25
75012,42429911,814 ,163 ,2026-01-25
75013,42430464,910 ,182 ,2026-01-25
75014,42431016,1092 ,218 ,2026-01-25
75015,42431568,843 ,169 ,2026-01-25
75016,42432121,534 ,107 ,2026-01-25
75017,42432673,578 ,116 ,2026-01-25
75018,42433225,417 ,83 ,2026-01-25
75019,42433777,1112 ,222 ,2026-01-25
75020,42434330,922 ,184 ,2026-01-25
75021,42434882,237 ,47 ,2026-01-25
75022,42435434,849 ,170 ,2026-01-25
75023,42435987,841 ,168 ,2026-01-25
75024,42436539,525 ,105 ,2026-01-25
75025,42437091,1107 ,221 ,2026-01-25
75026,42437644,789 ,158 ,2026-01-25
75027,42438196,856 ,171 ,2026-01-25
75028,42438748,564 ,113 ,2026-01-25
75029,42439300,150 ,30 ,2026-01-25
75030,42439853,757 ,151 ,2026-01-25
75031,42440405,922 ,184 ,2026-01-25
75032,42440957,476 ,95 ,2026-01-25
75033,42441510,123 ,25 ,2026-01-25
75034,42442062,907 ,181 ,2026-01-25
75035,42442614,559 ,112 ,2026-01-25
75036,42443167,1087 ,217 ,2026-01-25
75037,42443719,353 ,71 ,2026-01-25
75038,42444271,871 ,174 ,2026-01-25
75039,42444823,200 ,40 ,2026-01-25
75040,42445376,751 ,150 ,2026-01-25
75041,42445928,876 ,175 ,2026-01-25
75042,42446480,1157 ,231 ,2026-01-25
75043,42447033,544 ,109 ,2026-01-25
75044,42447585,277 ,55 ,2026-01-25
75045,42448137,1161 ,232 ,2026-01-25
75046,42448690,842 ,168 ,2026-01-25
75047,42449242,611 ,122 ,2026-01-25
75048,42449794,136 ,27 ,2026-01-25
75049,42450346,1158 ,232 ,2026-01-25
75050,42450899,395 ,79 ,2026-01-25
75051,42451451,1173 ,235 ,2026-01-25
75052,42452003,262 ,52 ,2026-01-25
75053,42452556,589 ,118 ,2026-01-25
75054,42453108,1200 ,240 ,2026-01-25
75055,42453660,1189 ,238 ,2026-01-25
75056,42454213,787 ,157 ,2026-01-25
75057,42454765,811 ,162 ,2026-01-25
75058,42455317,781 ,156 ,2026-01-25
75059,42455869,824 ,165 ,2026-01-25
75060,42456422,1123 ,225 ,2026-01-25
75061,42456974,519 ,104 ,2026-01-25
75062,42457526,1067 ,213 ,2026-01-25
75063,42458079,203 ,41 ,2026-01-25
75064,42458631,318 ,64 ,2026-01-25
75065,42459183,205 ,41 ,2026-01-25
75066,42459736,985 ,197 ,2026-01-25
75067,42460288,772 ,154 ,2026-01-25
75068,42460840,770 ,154 ,2026-01-25
75069,42461392,948 ,190 ,2026-01-25
75070,42461945,978 ,196 ,2026-01-25
75071,42462497,416 ,83 ,2026-01-25
75072,42463049,1184 ,237 ,2026-01-25
75073,42463602,335 ,67 ,2026-01-25
75074,42464154,742 ,148 ,2026-01-25
75075,42464706,206 ,41 ,2026-01-25
75076,42465259,208 ,42 ,2026-01-25
75077,42465811,303 ,61 ,2026-01-25
75078,42466363,296 ,59 ,2026-01-25
75079,42466915,947 ,189 ,2026-01-25
75080,42467468,188 ,38 ,2026-01-25
75081,42468020,280 ,56 ,2026-01-25
75082,42468572,205 ,41 ,2026-01-25
75083,42469125,188 ,38 ,2026-01-25
75084,42469677,838 ,168 ,2026-01-25
75085,42470229,600 ,120 ,2026-01-25
75086,42470782,895 ,179 ,2026-01-25
75087,42471334,1155 ,231 ,2026-01-25
75088,42471886,230 ,46 ,2026-01-25
